id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
4455174,,25000.0,25000.0,25000.0, 60 months,23.83,716.74,F,F5,IRS,10+ years,MORTGAGE,123643.0,Verified,Apr-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=4455174,,debt_consolidation,Peace Out,482xx,MI,8.51,2.0,Apr-1987,700.0,704.0,0.0,10.0,,12.0,0.0,6126.0,42.8,15.0,f,0.0,0.0,43093.3297484494,43093.33,25000.0,18093.33,0.0,0.0,0.0,May-2018,716.11,,Mar-2019,574.0,570.0,0.0,76.0,1.0,Individual,,,,0.0,0.0,13511.0,,,,,,,,,,,,14300.0,,,,3.0,1351.0,429.0,46.4,0.0,0.0,47.0,317.0,5.0,5.0,0.0,34.0,15.0,,10.0,1.0,2.0,5.0,3.0,5.0,2.0,11.0,13.0,5.0,12.0,0.0,0.0,0.0,2.0,73.0,0.0,0.0,0.0,43298.0,13511.0,800.0,28998.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
142187884,,25000.0,25000.0,25000.0, 36 months,24.37,985.69,E,E2,Trust Officer,3 years,OWN,90000.0,Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=142187884,,credit_card,Credit card refinancing,088xx,NJ,26.95,0.0,Apr-2004,665.0,669.0,1.0,50.0,,20.0,0.0,27602.0,74.4,34.0,w,22511.03,22511.03,4894.6,4894.6,2488.97,2405.63,0.0,0.0,0.0,Mar-2019,985.69,Apr-2019,Mar-2019,704.0,700.0,0.0,50.0,1.0,Individual,,,,0.0,0.0,133202.0,1.0,4.0,2.0,3.0,4.0,105600.0,72.0,9.0,11.0,5218.0,74.0,37100.0,2.0,0.0,13.0,14.0,7011.0,4525.0,85.6,0.0,0.0,170.0,174.0,7.0,4.0,2.0,7.0,,4.0,,1.0,8.0,9.0,12.0,15.0,13.0,15.0,19.0,9.0,20.0,0.0,0.0,0.0,11.0,96.7,63.6,0.0,0.0,149909.0,133202.0,31500.0,112809.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3848928,,12000.0,12000.0,12000.0, 36 months,17.77,432.45,D,D1,State of Michigan,10+ years,MORTGAGE,56000.0,Not Verified,Apr-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3848928,,debt_consolidation,Debt consolidation,489xx,MI,14.46,0.0,Dec-1993,660.0,664.0,1.0,35.0,,7.0,0.0,9589.0,94.9,23.0,f,0.0,0.0,15567.9857095739,15567.99,12000.0,3567.99,0.0,0.0,0.0,Apr-2016,432.23,,Mar-2019,709.0,705.0,0.0,35.0,1.0,Individual,,,,0.0,0.0,262020.0,,,,,,,,,,,,10100.0,,,,4.0,37431.0,0.0,100.2,0.0,0.0,67.0,235.0,8.0,4.0,4.0,62.0,48.0,4.0,48.0,1.0,2.0,5.0,2.0,7.0,5.0,5.0,14.0,5.0,7.0,0.0,0.0,0.0,2.0,91.0,100.0,0.0,0.0,266401.0,22422.0,3400.0,13301.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66310928,,35000.0,35000.0,35000.0, 36 months,13.18,1182.33,C,C3,Regulatory Specialist,4 years,MORTGAGE,137000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66310928,,debt_consolidation,Debt consolidation,021xx,MA,8.94,1.0,May-1992,670.0,674.0,1.0,11.0,,11.0,0.0,14282.0,58.3,29.0,w,0.0,0.0,13369.72,13369.72,7504.94,3084.77,0.0,2780.01,500.4018,Sep-2016,1182.33,,Mar-2017,549.0,545.0,0.0,11.0,1.0,Individual,,,,0.0,0.0,408981.0,,,,,,,,,,,,24500.0,,,,1.0,37180.0,8495.0,38.9,0.0,0.0,96.0,282.0,8.0,8.0,5.0,8.0,55.0,1.0,25.0,1.0,4.0,8.0,4.0,14.0,3.0,9.0,21.0,9.0,11.0,0.0,0.0,1.0,1.0,72.4,75.0,0.0,0.0,433528.0,28425.0,13900.0,22378.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
83418813,,10725.0,10725.0,10725.0, 60 months,13.49,246.73,C,C2,Sales,10+ years,MORTGAGE,128000.0,Not Verified,Jul-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=83418813,,debt_consolidation,Debt consolidation,605xx,IL,11.8,0.0,Jul-1976,660.0,664.0,0.0,,73.0,6.0,2.0,11216.0,71.0,17.0,w,5898.36,5898.36,7887.32,7887.32,4826.64,3060.68,0.0,0.0,0.0,Mar-2019,246.73,Apr-2019,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,26534.0,0.0,2.0,0.0,1.0,15.0,15318.0,44.0,1.0,3.0,4680.0,53.0,15800.0,1.0,0.0,0.0,4.0,4422.0,4584.0,71.0,0.0,0.0,149.0,479.0,7.0,7.0,1.0,7.0,,15.0,,0.0,4.0,4.0,4.0,6.0,6.0,4.0,9.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,50.0,1.0,1.0,50567.0,26534.0,15800.0,34767.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
43014662,,35000.0,35000.0,35000.0, 60 months,20.49,936.86,E,E4,,,MORTGAGE,100000.0,Source Verified,Apr-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43014662,,debt_consolidation,Debt consolidation,604xx,IL,14.12,0.0,Nov-1978,715.0,719.0,1.0,,,5.0,0.0,25411.0,82.8,8.0,w,0.0,0.0,29002.82,29002.82,13712.77,15290.05,0.0,0.0,0.0,Nov-2017,936.86,,Dec-2017,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,50411.0,,,,,,,,,,,,30700.0,,,,1.0,10082.0,4049.0,69.3,0.0,0.0,3.0,436.0,35.0,3.0,1.0,35.0,,3.0,,0.0,2.0,4.0,2.0,2.0,1.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,55700.0,50411.0,13200.0,25000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
136171285,,13000.0,13000.0,13000.0, 36 months,15.02,450.78,C,C3,Mortgage Processor,1 year,RENT,55000.0,Source Verified,Jul-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=136171285,,debt_consolidation,Debt consolidation,121xx,NY,13.4,0.0,Feb-2006,675.0,679.0,1.0,,,12.0,0.0,5807.0,32.1,25.0,w,10593.01,10593.01,3584.54,3584.54,2406.99,1177.55,0.0,0.0,0.0,Mar-2019,450.78,Apr-2019,Mar-2019,654.0,650.0,0.0,,1.0,Individual,,,,0.0,4612.0,18424.0,3.0,1.0,1.0,1.0,3.0,12617.0,97.0,5.0,5.0,2398.0,59.0,18100.0,0.0,0.0,4.0,7.0,1535.0,1231.0,69.2,0.0,0.0,149.0,127.0,4.0,3.0,3.0,7.0,,3.0,,0.0,2.0,7.0,2.0,4.0,6.0,11.0,16.0,7.0,12.0,0.0,0.0,0.0,6.0,100.0,50.0,0.0,0.0,31078.0,18424.0,4000.0,12978.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
10133321,,28000.0,28000.0,28000.0, 36 months,7.62,872.52,A,A3,Major,10+ years,RENT,152193.6,Source Verified,Jan-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10133321,,credit_card,Credit card refinancing,241xx,VA,15.3,0.0,May-1998,735.0,739.0,0.0,,,11.0,0.0,92942.0,85.4,25.0,f,0.0,0.0,30795.399991331,30795.4,28000.0,2795.4,0.0,0.0,0.0,Oct-2015,13345.0,,Jan-2019,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,569727.0,,,,,,,,,,,,100700.0,,,,1.0,56973.0,5599.0,76.1,0.0,0.0,130.0,188.0,1.0,1.0,3.0,1.0,,,,0.0,1.0,4.0,3.0,10.0,7.0,7.0,15.0,4.0,11.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,650961.0,163098.0,23400.0,92351.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
60924184,,35000.0,35000.0,35000.0, 36 months,16.99,1247.68,D,D3,Internet Sales Manager,3 years,OWN,110000.0,Source Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60924184,,debt_consolidation,Debt consolidation,761xx,TX,17.3,0.0,May-1990,680.0,684.0,1.0,,,12.0,0.0,33957.0,70.7,29.0,f,0.0,0.0,36572.64,36572.64,35000.0,1572.64,0.0,0.0,0.0,Jan-2016,34159.87,,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,56791.0,,,,,,,,,,,,48000.0,,,,8.0,4733.0,6269.0,81.9,0.0,0.0,129.0,301.0,4.0,4.0,0.0,4.0,,6.0,,0.0,5.0,7.0,5.0,5.0,11.0,9.0,17.0,7.0,12.0,0.0,0.0,0.0,3.0,100.0,80.0,0.0,0.0,95615.0,56791.0,34600.0,41476.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
92174662,,7000.0,7000.0,7000.0, 36 months,11.44,230.64,B,B4,Dental Hygienist,9 years,MORTGAGE,60000.0,Verified,Oct-2016,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=92174662,,debt_consolidation,Debt consolidation,832xx,ID,23.6,6.0,Aug-1993,665.0,669.0,0.0,5.0,45.0,9.0,1.0,4502.0,84.9,45.0,w,1554.33,1554.33,6679.66,6679.66,5445.67,1233.99,0.0,0.0,0.0,Mar-2019,230.64,Apr-2019,Mar-2019,709.0,705.0,0.0,21.0,1.0,Individual,,,,0.0,0.0,83688.0,1.0,2.0,1.0,5.0,11.0,19304.0,65.0,2.0,2.0,1087.0,73.0,5300.0,0.0,1.0,0.0,7.0,9299.0,320.0,83.2,0.0,0.0,142.0,211.0,6.0,6.0,2.0,10.0,17.0,,17.0,5.0,2.0,4.0,2.0,4.0,35.0,4.0,8.0,4.0,9.0,0.0,0.0,3.0,3.0,80.0,50.0,0.0,0.0,176832.0,23806.0,1900.0,44296.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
42424540,,6000.0,6000.0,6000.0, 36 months,6.92,185.05,A,A4,Manager,5 years,OWN,61000.0,Not Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=42424540,,debt_consolidation,Debt consolidation,802xx,CO,2.58,0.0,Jan-2002,730.0,734.0,0.0,,,6.0,0.0,4785.0,27.3,7.0,w,0.0,0.0,6624.868635036601,6624.87,6000.0,624.87,0.0,0.0,0.0,Jul-2017,1630.83,,Jul-2017,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,4785.0,,,,,,,,,,,,17500.0,,,,5.0,798.0,11915.0,28.7,0.0,0.0,158.0,28.0,8.0,8.0,0.0,12.0,,9.0,,0.0,4.0,4.0,5.0,5.0,1.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,17500.0,4785.0,16700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
142326123,,35000.0,35000.0,35000.0, 36 months,16.91,1246.28,C,C5,Universal Operation Specialist,8 years,MORTGAGE,42000.0,Source Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=142326123,,debt_consolidation,Debt consolidation,074xx,NJ,57.11,0.0,Jun-1996,680.0,684.0,0.0,,,35.0,0.0,47488.0,46.1,49.0,w,31127.02,31127.02,6198.52,6198.52,3872.98,2325.54,0.0,0.0,0.0,Mar-2019,1246.28,Apr-2019,Mar-2019,674.0,670.0,0.0,,1.0,Joint App,142000.0,28.55,,0.0,0.0,66153.0,3.0,6.0,1.0,1.0,7.0,18665.0,66.0,6.0,8.0,11684.0,50.0,103000.0,0.0,0.0,3.0,9.0,1890.0,38666.0,52.6,0.0,0.0,131.0,268.0,1.0,1.0,0.0,3.0,,7.0,,0.0,15.0,20.0,20.0,26.0,10.0,29.0,39.0,20.0,35.0,0.0,0.0,0.0,7.0,98.0,40.0,0.0,0.0,131436.0,66153.0,81500.0,28436.0,71767.0,705.0,709.0,Jul-2011,0.0,0.0,13.0,37.1,2.0,14.0,0.0,0.0,22.0,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
111440943,,7500.0,7500.0,7500.0, 36 months,11.99,249.08,B,B5,RN,10+ years,MORTGAGE,65000.0,Source Verified,Jun-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111440943,,debt_consolidation,Debt consolidation,148xx,NY,24.61,0.0,Jun-1999,685.0,689.0,1.0,59.0,,12.0,0.0,11023.0,64.5,22.0,w,3453.41,3453.41,5225.68,5225.68,4046.59,1179.09,0.0,0.0,0.0,Mar-2019,249.08,Apr-2019,Mar-2019,659.0,655.0,0.0,59.0,1.0,Individual,,,,0.0,0.0,226820.0,2.0,4.0,0.0,1.0,20.0,57475.0,81.0,3.0,7.0,4233.0,78.0,17100.0,0.0,0.0,1.0,8.0,18902.0,3119.0,71.4,0.0,0.0,153.0,118.0,3.0,3.0,3.0,3.0,60.0,0.0,60.0,4.0,4.0,7.0,4.0,5.0,10.0,7.0,9.0,7.0,12.0,0.0,0.0,0.0,3.0,81.8,75.0,0.0,0.0,253369.0,68498.0,10900.0,70969.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
5825502,,20000.0,20000.0,20000.0, 60 months,24.08,576.29,F,F2,FAIR LAWN DIAGNOSTIC IMAGING,4 years,RENT,58000.0,Verified,Jul-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5825502,  Borrower added on 06/22/13 > I want to consolidate my bills to only have one debt.  This is much easier to manage instead of paying here and there different due dates.  I want to just worry about one bill.<br>,debt_consolidation,BILL PAY,070xx,NJ,29.63,1.0,Oct-1987,730.0,734.0,2.0,12.0,,17.0,0.0,12454.0,35.0,43.0,f,0.0,0.0,7831.75,7831.75,1706.87,3479.04,0.0,2645.84,26.4514,Apr-2014,576.29,,Apr-2014,749.0,745.0,0.0,18.0,1.0,Individual,,,,0.0,0.0,21889.0,,,,,,,,,,,,35600.0,,,,5.0,1459.0,13070.0,46.4,0.0,0.0,155.0,313.0,2.0,2.0,0.0,2.0,12.0,0.0,12.0,1.0,6.0,7.0,6.0,22.0,5.0,15.0,38.0,7.0,17.0,0.0,0.0,1.0,3.0,90.0,16.7,0.0,0.0,67673.0,21889.0,24400.0,32073.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
134336915,,2000.0,2000.0,2000.0, 36 months,6.83,61.6,A,A3,Foreman ,10+ years,OWN,52800.0,Not Verified,May-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=134336915,,credit_card,Credit card refinancing,027xx,MA,2.48,0.0,Dec-2010,760.0,764.0,0.0,,,7.0,0.0,3796.0,15.4,10.0,w,1484.77,1484.77,615.24,615.24,515.23,100.01,0.0,0.0,0.0,Mar-2019,61.6,Apr-2019,Mar-2019,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,141897.0,0.0,0.0,0.0,0.0,,0.0,,1.0,2.0,951.0,15.0,24600.0,0.0,0.0,0.0,2.0,20271.0,12382.0,11.6,0.0,0.0,,89.0,11.0,11.0,2.0,11.0,,14.0,,0.0,2.0,4.0,3.0,3.0,0.0,6.0,8.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,169600.0,3796.0,14000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
58061076,,25000.0,25000.0,24925.0, 36 months,7.89,782.15,A,A5,CREDIT MANAGER,2 years,MORTGAGE,78000.0,Source Verified,Aug-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58061076,,debt_consolidation,Debt consolidation,331xx,FL,19.97,0.0,May-1995,715.0,719.0,0.0,69.0,,13.0,0.0,33430.0,49.7,32.0,f,0.0,0.0,10655.22,10623.25,7154.86,1705.38,0.0,1794.98,323.0964,Sep-2016,1000.0,,Feb-2017,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,75175.0,,,,,,,,,,,,67300.0,,,,4.0,5783.0,23624.0,55.2,0.0,0.0,125.0,243.0,7.0,3.0,0.0,7.0,69.0,7.0,69.0,0.0,5.0,6.0,6.0,18.0,5.0,11.0,27.0,8.0,13.0,0.0,0.0,0.0,2.0,93.7,33.3,0.0,0.0,117220.0,75175.0,52700.0,49920.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
119408848,,5000.0,5000.0,5000.0, 36 months,11.99,166.05,B,B5,Field Marketing Manager,< 1 year,RENT,83800.0,Not Verified,Sep-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=119408848,,debt_consolidation,Debt consolidation,930xx,CA,10.38,0.0,Mar-1982,680.0,684.0,0.0,,66.0,6.0,2.0,10774.0,66.1,8.0,w,2723.06,2723.06,2985.57,2985.57,2276.94,708.63,0.0,0.0,0.0,Mar-2019,166.05,Apr-2019,Mar-2019,604.0,600.0,0.0,,1.0,Individual,,,,0.0,0.0,29043.0,1.0,1.0,1.0,1.0,6.0,14069.0,92.0,0.0,0.0,7629.0,81.0,16300.0,0.0,0.0,0.0,1.0,4841.0,72.0,99.2,0.0,0.0,63.0,426.0,27.0,6.0,0.0,126.0,,21.0,,0.0,2.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,2.0,35726.0,29043.0,8800.0,15226.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
132513866,,6000.0,6000.0,6000.0, 36 months,6.07,182.73,A,A2,accounts payable manager,10+ years,RENT,90000.0,Not Verified,May-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=132513866,,medical,Medical expenses,100xx,NY,13.65,0.0,Mar-2001,740.0,744.0,1.0,,,7.0,0.0,7900.0,24.4,18.0,w,4441.04,4441.04,1825.28,1825.28,1558.96,266.32,0.0,0.0,0.0,Mar-2019,182.73,Apr-2019,Mar-2019,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,55402.0,2.0,2.0,0.0,1.0,15.0,47502.0,64.0,2.0,3.0,6175.0,39.0,32400.0,0.0,0.0,1.0,4.0,7915.0,10537.0,38.0,0.0,0.0,198.0,205.0,4.0,4.0,0.0,4.0,,4.0,,0.0,2.0,4.0,2.0,3.0,11.0,5.0,7.0,4.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,99359.0,55402.0,17000.0,66959.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
141891833,,20000.0,20000.0,20000.0, 36 months,11.55,660.0,B,B4,,< 1 year,MORTGAGE,60000.0,Not Verified,Oct-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=141891833,,debt_consolidation,Debt consolidation,605xx,IL,31.1,0.0,Oct-2004,680.0,684.0,0.0,59.0,79.0,19.0,1.0,43150.0,51.5,22.0,w,17617.07,17617.07,3287.17,3287.17,2382.93,904.24,0.0,0.0,0.0,Mar-2019,660.0,Apr-2019,Mar-2019,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,211092.0,1.0,1.0,0.0,0.0,56.0,2963.0,9.0,2.0,8.0,14567.0,39.0,83800.0,1.0,0.0,1.0,8.0,11110.0,30050.0,58.9,0.0,0.0,123.0,168.0,6.0,6.0,2.0,12.0,,7.0,,0.0,6.0,6.0,11.0,12.0,2.0,17.0,18.0,6.0,19.0,0.0,0.0,0.0,2.0,95.5,27.3,1.0,0.0,302923.0,46113.0,73200.0,34823.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1637359,,12800.0,12800.0,12800.0, 36 months,14.33,439.53,C,C1,BNSF,8 years,MORTGAGE,87000.0,Verified,Oct-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1637359,,debt_consolidation,debt consolidation,923xx,CA,15.93,0.0,May-2001,685.0,689.0,2.0,75.0,,9.0,0.0,5498.0,44.7,15.0,f,0.0,0.0,15822.9915894823,15822.99,12800.0,3022.99,0.0,0.0,0.0,Oct-2015,439.44,,Oct-2015,674.0,670.0,0.0,,1.0,Individual,,,,0.0,240.0,83582.0,,,,,,,,,,,,12300.0,,,,2.0,9287.0,2302.0,70.5,0.0,0.0,122.0,139.0,17.0,5.0,2.0,32.0,,5.0,,0.0,3.0,3.0,5.0,7.0,5.0,6.0,8.0,3.0,9.0,0.0,0.0,0.0,1.0,93.0,60.0,0.0,0.0,111479.0,40296.0,7800.0,54379.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
62296437,,8400.0,8400.0,8400.0, 36 months,11.53,277.12,B,B5,Director of Hotel Operations,5 years,MORTGAGE,140000.0,Source Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=62296437,,credit_card,Credit card refinancing,491xx,MI,19.98,0.0,Mar-2011,690.0,694.0,1.0,,,16.0,0.0,13562.0,40.6,19.0,w,0.0,0.0,9939.5724543722,9939.57,8400.0,1539.57,0.0,0.0,0.0,Jun-2018,1631.35,,Jul-2018,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,215589.0,,,,,,,,,,,,33400.0,,,,10.0,13474.0,4458.0,53.6,0.0,0.0,55.0,53.0,6.0,4.0,1.0,8.0,,6.0,,0.0,5.0,10.0,5.0,5.0,7.0,10.0,10.0,10.0,16.0,0.0,0.0,0.0,6.0,100.0,20.0,0.0,0.0,253863.0,98180.0,9600.0,97075.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
40530152,,14975.0,14975.0,14975.0, 36 months,17.57,538.16,D,D4,Painter ,3 years,MORTGAGE,78000.0,Verified,Feb-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=40530152,,debt_consolidation,Debt consolidation,604xx,IL,17.15,1.0,Feb-1999,660.0,664.0,3.0,,39.0,9.0,1.0,7614.0,87.0,33.0,f,0.0,0.0,15954.92,15954.92,10940.19,4113.67,0.0,901.06,162.1907999959,Jun-2017,538.16,,Oct-2017,549.0,545.0,0.0,18.0,1.0,Individual,,,,0.0,0.0,60196.0,,,,,,,,,,,,8800.0,,,,6.0,7524.0,3000.0,88.0,0.0,0.0,125.0,192.0,6.0,6.0,4.0,6.0,,4.0,,0.0,2.0,6.0,7.0,12.0,7.0,6.0,22.0,6.0,8.0,,0.0,1.0,2.0,79.0,100.0,1.0,0.0,67694.0,60196.0,6000.0,58894.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
43879528,,10000.0,10000.0,9900.0, 36 months,8.18,314.2,B,B1,Relationship Banker,1 year,MORTGAGE,60000.0,Not Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43879528,,home_improvement,Home improvement,932xx,CA,11.28,0.0,Aug-2003,695.0,699.0,1.0,50.0,,7.0,0.0,7389.0,35.2,19.0,f,0.0,0.0,11121.5660086801,11010.35,10000.0,1121.57,0.0,0.0,0.0,Mar-2017,4213.71,,Mar-2019,739.0,735.0,0.0,50.0,1.0,Individual,,,,0.0,0.0,28351.0,,,,,,,,,,,,21000.0,,,,5.0,4050.0,12976.0,27.9,0.0,0.0,134.0,139.0,3.0,3.0,4.0,7.0,50.0,3.0,50.0,3.0,3.0,4.0,5.0,7.0,4.0,6.0,10.0,4.0,7.0,0.0,0.0,0.0,2.0,88.9,0.0,0.0,0.0,46389.0,28351.0,18000.0,25389.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
144210201,,35000.0,35000.0,35000.0, 36 months,18.94,1281.9,D,D2,General Manager,4 years,MORTGAGE,90000.0,Verified,Nov-2018,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=144210201,,debt_consolidation,Debt consolidation,207xx,MD,8.69,0.0,Jan-2001,675.0,679.0,1.0,,,9.0,0.0,29522.0,44.2,11.0,w,32012.25,32012.25,5090.77,5090.77,2987.75,2103.02,0.0,0.0,0.0,Mar-2019,1281.9,Apr-2019,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,460305.0,3.0,0.0,0.0,0.0,52.0,0.0,,3.0,7.0,2458.0,44.0,66800.0,1.0,6.0,9.0,8.0,51145.0,2641.0,54.5,0.0,0.0,52.0,214.0,6.0,6.0,1.0,6.0,,0.0,,0.0,4.0,8.0,4.0,4.0,1.0,8.0,9.0,8.0,9.0,0.0,0.0,0.0,4.0,100.0,25.0,0.0,0.0,499237.0,29522.0,5800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
